order_id,customer_id,order_date,product_id,product_name,product_price,quantity
a6ef900c-2d94-4257-ae29-ad66ca0dfc2b,b60e9616-f5ca-46b3-8d51-2f3fefb7afed,2024-07-23,P001,Product A,253.5,1
2c1ff2d2-0e43-4912-8327-7189ecee44d1,7cc38b51-c3ea-4967-b572-4189523923dd,2024-01-09,P007,Product G,4500.0,4
d1963534-5ff6-47fa-98dd-85666439f1a8,9c0f9b4f-dcac-4756-a558-22eb98a16f6f,2023-08-25,P004,Product D,152.25,1
36db356b-3ee6-4d08-b1e5-951a43314ecb,fee4d6f9-cc8a-4131-9738-5d57d33d377d,2023-08-30,P008,Product H,7534.75,1
026772f9-0707-40e5-875f-a19a4b6bfb1e,fa0b8dbd-19e7-4e11-8899-23b9491190c3,2024-02-13,P001,Product A,253.5,5
53e7bf22-b3ea-4e06-90b4-a9399bda5b5d,8926df5d-33d9-4bec-ab76-0b8c02d03108,2024-01-02,P002,Product B,459.0,3
2188978a-895c-4e49-a06d-77e4524b7ca1,a0da7ed5-8fb3-4fa2-bc00-432fa25fadc7,2023-08-18,P007,Product G,4500.0,5
8c9ee718-be81-4f1f-b951-49e1648dc482,000c65f8-3678-4795-b7ae-90fcd548045a,2023-10-16,P006,Product F,9000.1,4
ce84bcb9-afda-47fe-b869-746eb3f0e3a0,b7f39daa-dd58-4629-aef5-51723b43d4e0,2024-01-20,P008,Product H,7534.75,3
758c80c1-b7f9-4cec-aa2a-8bf1a45164b8,24245834-84e7-4143-9370-b395a3949763,2024-02-09,P009,Product I,1500.25,2
e2a1601c-4172-417e-a956-49d889da9c75,98039a47-9285-44df-b821-f57efb78df09,2023-08-31,P004,Product D,152.25,1
3cec4354-ca68-4f4e-93c3-d70438f9f03e,1e93d88f-328f-4022-9609-45b8779a89a2,2023-10-04,P002,Product B,459.0,4
1e53b78d-8f85-41da-8486-ed244ad45079,38dc3e9a-be9f-4925-96b1-0fdecb755525,2023-09-06,P005,Product E,501.0,1
6114e172-f28d-4d49-9679-8bca81606c35,0a5ab11f-802f-4d14-a44e-1531db5837ac,2024-06-26,P005,Product E,501.0,5
382cf171-d4b6-4db2-8a4d-7250f96aae9c,090b8d66-295f-4051-b217-4e3e56c2a736,2024-07-09,P002,Product B,459.0,4
810b8415-981a-4af9-a2bf-7569c67f86f8,f40543f4-2d43-4c78-909d-656c079d1239,2024-06-21,P001,Product A,253.5,1
1b8a7284-bf4c-44b3-9131-67e3f7c9a1e8,885102b5-70d5-4305-9c55-7ea055988efb,2024-05-07,P006,Product F,9000.1,5
bdef049d-87f8-408c-b72c-c5f47260d406,f6c46ba1-239a-4f53-ae27-283946a6d038,2023-08-23,P0010,Product J,50000.0,4
b8b5e4fc-85c4-4d9f-822f-31558725c24c,745a2326-1bbb-4a0e-8823-e8b4d805be09,2024-03-22,P0010,Product J,50000.0,4
a2115a07-3d55-413e-9250-3af191f88134,d0479c08-7e77-403b-bc7c-83e6aea3f22c,2023-12-08,P008,Product H,7534.75,4
ef42e913-7d13-4967-b7fd-7c1fcb653ee6,6afc1038-23fa-4b27-ad4e-148c62bfd06d,2023-08-01,P005,Product E,501.0,3
6a945df2-b7fb-4278-9c86-48aaadbb3e0b,da016135-caef-435c-857c-e396bdc98910,2023-10-24,P007,Product G,4500.0,4
98931e52-b5ea-423b-971b-b59274b6453d,41461ce2-9680-4394-8308-b726b2482121,2024-02-12,P0010,Product J,50000.0,2
e3510875-040e-4dbd-9210-c19cbf24fce0,e7cd5544-3c53-4932-8775-f2862f6d3760,2024-02-15,P004,Product D,152.25,4
66535c46-4455-4927-8f20-4f6653a97016,92656189-6a63-46ef-8c9d-7785ca709fb8,2023-07-29,P007,Product G,4500.0,1
c220765a-1542-4ebf-99c7-9c1facaa57c5,0d6217fb-ad18-4328-8d4f-7821293833a2,2024-04-20,P005,Product E,501.0,1
a8e4f754-21f5-4881-8ea9-163154676ef5,700da9bd-4168-401a-a7ad-16530afbd450,2023-11-26,P004,Product D,152.25,3
36fd0373-24a0-4098-893c-df2259acbb76,64de5e8e-fa90-4654-a56e-3e1cd594cb45,2023-09-27,P008,Product H,7534.75,2
2d5572b0-3e2f-4835-85f0-2c1ef9d6e36f,e379042b-5922-4753-905d-6b61063fb9f0,2024-03-14,P004,Product D,152.25,4
62ea120c-a8bf-47f4-912d-be48354bae76,17b9e53f-2b36-4874-b81c-ece10d75b05b,2024-01-19,P003,Product C,7500.75,1
d57633d9-a2dd-4390-ada1-b4a9d2805957,ecc50d8d-5431-48a1-8ea8-f4eb093c1d43,2023-12-21,P006,Product F,9000.1,1
d3b1c7a4-712c-478a-bf9a-9ef3a5f11b38,272e03ef-104a-4e91-a70e-298d09e6bdb5,2024-05-17,P009,Product I,1500.25,3
38d06746-24dd-4845-8e60-ed1b462ee638,bc0417b3-eb84-41b0-9dcd-e0ce9aa7e2a5,2023-11-18,P007,Product G,4500.0,4
08e1d470-94e2-48f8-af25-d037124e34af,48c20793-17e6-4ac5-8186-68194b11503a,2023-12-27,P001,Product A,253.5,3
d6cf6047-775e-4c27-8934-ebfe241f828b,74b368c6-82a2-4ef7-b143-1eff1c8d3e97,2024-03-19,P006,Product F,9000.1,5
e84c4929-e058-4b90-ab2a-f3f1c42ef057,ce37a091-11b1-4d07-8242-5c9d7b80c719,2023-09-14,P003,Product C,7500.75,5
d921233c-d23d-46da-bef5-4773aff7c5a0,3be727e9-903b-483f-8101-9eff89ca1799,2023-10-26,P008,Product H,7534.75,3
7eeac983-e9b3-49c4-b4b1-dd38a04ee0d1,1155ce85-c442-45fb-b543-44b4e43a5d06,2023-10-26,P002,Product B,459.0,4
ecb2dbf3-0390-442d-a136-4c562f1a6a73,7387b0b5-6139-427c-b301-b27e74be4830,2024-02-06,P005,Product E,501.0,2
e97813d8-a5e6-4bb4-995e-e9b8f1a083f8,6a10b3e2-0fd2-4977-81cc-f371167c2cc9,2024-07-19,P001,Product A,253.5,3
31ded423-aec8-4481-a396-a4bc757b874b,156ef569-afee-4742-99c9-ee843d111292,2023-09-04,P006,Product F,9000.1,1
c5a98ec8-204c-498f-a207-fead3abc19bd,86e053e1-2381-42a0-9863-da367f797af0,2024-02-19,P007,Product G,4500.0,5
4cda6de6-7ff6-447c-9efb-87d57806610e,1e4893fe-81df-43de-ac70-d901b3ea8415,2024-02-14,P008,Product H,7534.75,4
3eddbc24-8fc5-4c20-90d7-f19b233d698d,3e23a12c-6516-4541-9ced-9c7fc3e78d48,2024-02-28,P004,Product D,152.25,3
64e15e8e-d956-4004-a2b1-31d825ca3baa,3cf02e63-796b-4f03-a714-1f2149f29975,2023-10-10,P0010,Product J,50000.0,2
1ed0e9ac-2fe8-4d50-8541-3a526c7ae0d0,ecf6f44e-c1e3-49af-891b-a05422613336,2024-03-11,P008,Product H,7534.75,4
684e066f-de21-49a8-99dc-1ea0edd74de9,b4f0a396-684f-477c-b74c-705910cafaaa,2024-07-15,P0010,Product J,50000.0,4
1a52fcaf-b506-448d-8452-624f58a2f21f,735d3d9e-5d52-44d8-a71e-a5ed37330386,2024-03-10,P006,Product F,9000.1,4
4f1114c6-87f1-4e5f-8201-9a224ceab958,005b4453-a939-4d2f-93dd-1615e6cfadce,2023-11-06,P002,Product B,459.0,1
41def385-5a8b-4a11-9114-18a2e1a61264,a330ffd0-c478-4006-8a87-6f134e505019,2023-10-17,P0010,Product J,50000.0,3
3406e6dc-1907-4aeb-aa7f-d011cf48fde5,0bc11f51-ef0b-4ce7-bd84-de162f14e4d7,2023-08-14,P004,Product D,152.25,2
a61ea5aa-575b-404c-aef5-410b7cf02353,0f5c7de6-bbb8-4bb9-94f3-959bb4058a50,2024-07-12,P002,Product B,459.0,1
ebc3cc4b-5aa2-4a3a-b2f5-359d8d7cd51c,b7166b3b-52c1-4c36-84af-f4964c287bf8,2024-04-06,P007,Product G,4500.0,3
11b939b8-539d-4d32-8628-e7422ebfc8e1,6ec3910a-8b7f-4edd-8ec0-d2485091874a,2024-05-21,P0010,Product J,50000.0,3
0d71a695-5251-4941-bb77-e505cccd43c8,9cb67c9a-6c0a-4782-a85f-365fcfb22f86,2024-04-27,P007,Product G,4500.0,2
1085e3f3-9158-4f1a-9aba-246cd10f83bc,bea72f6b-a8ed-4d3c-8697-6ead41d11141,2024-05-10,P004,Product D,152.25,1
783e63ee-c37f-4a6d-aa11-6a4e8bd556c5,a2ba3d54-4214-455a-a66c-1bfe0b8ccf55,2024-03-10,P009,Product I,1500.25,2
37758eb3-def7-4caa-b973-f7da6c38c24c,464b2fd3-1507-4853-be08-a5606856370d,2023-12-11,P005,Product E,501.0,3
e671795e-ce0a-41e4-8941-f22a4c3e6c14,144a6d1c-6708-4e50-8bfd-6c038bf94ce7,2024-07-12,P008,Product H,7534.75,3
440243d1-06b2-49fa-8e74-83bfafbd1da0,9481b769-3333-4702-bc28-676bd3cd4dac,2024-02-23,P005,Product E,501.0,2
e07e5dcc-7439-498d-8a51-4c3aa503d828,981dc69b-d0a9-4df2-abad-879822a33a09,2024-05-22,P002,Product B,459.0,2
10e4a44c-ab0a-4f47-8590-5c6558e3800e,82ef4b2d-7c36-4c02-a9b5-3b9e811d3514,2023-11-04,P007,Product G,4500.0,5
09cf8977-8079-4a1e-8554-89d6b0e0e5fc,4844db89-862f-4be1-aca3-15bdd2f218af,2024-03-07,P0010,Product J,50000.0,3
49a3bbce-4381-4718-9ea3-bb5133d5574b,cdd8a293-8814-44c6-9602-015731ed1eab,2023-10-10,P006,Product F,9000.1,4
a431b923-1381-4fd4-95d3-d5d918117df6,d89c90ab-4b38-435f-b6f7-e4c368577595,2024-05-04,P007,Product G,4500.0,2
0d180700-025f-41b0-9148-d73332bb7f18,461fd2f3-b8f2-4199-905a-67f6de450cc2,2023-11-24,P009,Product I,1500.25,5
6187bb49-4883-417a-8ac2-82316218092a,466739be-d8ad-43d2-b796-340eee35560b,2024-03-16,P008,Product H,7534.75,1
a9430226-9d71-4c56-8ab0-eb84a90b91bb,cd9e84d3-7c2c-4063-8e3e-7fa31423d933,2023-10-18,P002,Product B,459.0,4
2b0081d4-4c2e-4e5c-aa7d-3f078495021b,e0166f69-741b-4a01-a522-f49a3f32e60c,2024-05-14,P008,Product H,7534.75,5
60dbfa32-a9aa-4bd2-87d0-16f69e679da6,e579dc29-7699-4ead-8abe-6def04a76307,2023-09-30,P001,Product A,253.5,1
0c9d0085-ddce-4c5b-b22c-e20033729904,edf5cd70-da17-420d-b70d-139a2658aea7,2023-11-22,P001,Product A,253.5,2
d67cf3f2-7087-498f-abe3-47d2b184e94b,3bc64e5a-2da2-4c4a-8cb8-0fde0837216c,2023-10-22,P002,Product B,459.0,1
ce99e3cb-538e-4492-a12b-b9cc3a1affac,a334c058-7eb5-4b14-90c0-cc78924a8ca0,2023-11-30,P005,Product E,501.0,4
6906b3c2-9492-4ad9-b45f-7c28fc70cf8a,6ead2347-1a0f-4aed-8f9a-2b7fc00ae6d8,2024-03-14,P005,Product E,501.0,4
2f0d45c1-9435-4160-9ac7-28dc4fd1e394,c507eaa1-8b9d-4aaa-bb87-3e36d9cbdb38,2024-04-01,P004,Product D,152.25,4
473ccfe8-769b-4357-bd16-ec5277a79467,b058b4e1-b39a-414d-bcb7-f8bae01e9528,2023-10-16,P002,Product B,459.0,5
2a32f744-45d6-4fef-9f77-f32b3d2ce168,d11d46fa-42e5-437b-b5fd-e084d81faaa4,2023-08-04,P0010,Product J,50000.0,1
45aee1b9-d3c0-4759-96a0-b1987f0de644,f41dac4b-1d10-4e2f-862a-c75625264946,2023-08-14,P005,Product E,501.0,1
90a1c662-1426-4279-9478-db98919060ea,dcb00589-9a73-4bcd-8b7c-f3d13cd301a3,2024-05-25,P009,Product I,1500.25,5
b91cf863-22ca-4117-877f-a467e675bf12,887ea820-15b0-4190-be26-3a1e1276142d,2024-07-09,P001,Product A,253.5,1
02733404-b467-4375-857f-b914d67a0635,96dee2af-0adf-4359-99d2-cce973c51d9e,2024-04-29,P009,Product I,1500.25,2
eabde306-5911-4550-bbc8-92fd897a013f,96c3774c-e91f-49ed-8827-1cdd925b9a1b,2023-11-28,P001,Product A,253.5,3
c7e2b965-d9e3-459a-a073-50f88e4324b2,e5542365-953e-4116-8a0f-f639b7352f70,2023-10-19,P007,Product G,4500.0,1
414d2b0c-f579-43a8-9179-41dfcf1c344e,cdfbd522-c817-4d60-8b84-77b9741a1124,2024-03-18,P006,Product F,9000.1,1
0ae059cd-b425-4550-81af-1033b64d6adf,62a77dd2-a48b-4277-b37a-ccfb3a3927bc,2024-03-22,P004,Product D,152.25,2
97ce0b09-43e3-40ba-97ae-c46e7a92e0af,dadff5a9-5104-4653-9a42-b213e6b7343d,2023-11-15,P005,Product E,501.0,2
b3875541-da6d-4fbc-b4c4-35209ff2f255,e4c99ea0-4a08-4c33-b6b2-d34fa97fb4b4,2023-10-19,P005,Product E,501.0,4
c473b04f-b576-41bc-ac57-46fb813b02ca,15f65099-eb5c-49a2-b0ba-bbea97b4cf34,2023-08-14,P004,Product D,152.25,2
41ad8d5e-32f7-4b04-a047-6906bb15708d,22a0137b-3d47-46cb-9a10-1141427b13c8,2023-09-09,P002,Product B,459.0,5
0b2c3340-d455-4180-9d7b-c9d5e6c4d2ca,41a2937f-2efc-417a-953f-f0af8a94f56f,2024-01-15,P004,Product D,152.25,3
a463a766-b04a-4ac1-ae91-b5687bdcc67f,a27e60f8-8fe4-4b55-a2bc-b898190c9b46,2024-05-01,P002,Product B,459.0,2
7edfb33f-4fb3-4ea9-ac2c-6a788f27e3c0,65a2cb14-8349-4103-9e10-c6c2dc70ece4,2024-06-05,P001,Product A,253.5,5
15b866b7-259b-4e28-8d01-17c34f5f8177,086ecd31-5863-460e-9e49-5d250186b14f,2024-05-29,P007,Product G,4500.0,4
43be4c47-9d0b-4441-bee5-e1c23b190dd6,233ea5ba-ddc2-425d-9cbd-66984da7b182,2024-01-12,P006,Product F,9000.1,2
4a1ff3ef-e085-471f-89c9-6a1d0f63ff78,6cc4f0f6-2503-457a-8ed4-2ffd6d9cae3b,2023-08-13,P0010,Product J,50000.0,3
d5e50721-14f6-424d-b166-614dcd04fa3b,400aca8b-21a1-4b36-9fc6-681b9502b0c1,2023-10-31,P001,Product A,253.5,2
3cf74498-2b4a-4fbd-bb38-cafca8252375,58177f92-1578-4a2e-a96a-2804f0feb3a6,2023-10-12,P001,Product A,253.5,5
a5ab0462-517c-4955-8aad-42e13c6f265d,addf760f-dc81-4ea4-bcd4-75a3603ffeaf,2024-04-18,P009,Product I,1500.25,3
aa8cdc57-36cd-48fe-bc9a-4365a5003ab5,b54fd151-abb3-4160-ae5d-93127702ec64,2023-12-13,P004,Product D,152.25,3
6496852c-7356-4af8-8b03-f5abeaef0a52,398d15e8-e840-4a96-9d7c-756dafd12f13,2024-07-02,P002,Product B,459.0,2
f553710c-578c-4ce3-a1db-4ee094559752,12703825-24c2-4a33-9f4d-e95644b97f99,2024-01-19,P003,Product C,7500.75,4
bf9b5cb5-ee34-4894-a01f-613cf5dfedb4,6eba845b-7b00-4fdd-a4df-71cd300811af,2024-01-10,P002,Product B,459.0,2
92cd8fb1-6dcd-48ad-b55f-2694e909b361,2243ea71-6159-4e89-9375-658b0bd186d7,2024-01-24,P0010,Product J,50000.0,1
45ded68a-2796-4d29-9bc7-9549cb1cfedc,0d5e3e73-8f79-48b4-937e-ca241f20e76e,2023-12-24,P005,Product E,501.0,3
a456d2cf-848e-4822-b781-fc8416d2cc6f,acf261c3-82c5-4ef7-be2c-19a3c6c66b1b,2024-02-07,P004,Product D,152.25,4
c7921cd0-b1c2-43cc-b2f5-41fb01314bc0,dbbc244f-355c-4995-ba73-eb327ac99a6b,2024-04-15,P0010,Product J,50000.0,3
633134ba-f18f-440f-aef8-c3ddfedcdadf,06971881-1104-4b49-9a9f-208a1703ea3d,2024-02-18,P009,Product I,1500.25,1
65acdb35-f270-4a93-bab6-00ea514cf314,9da7a1d5-0dd5-489c-8681-b6f5b0935752,2024-03-29,P002,Product B,459.0,5
ca7f96b4-c8bb-4bca-82a3-d3807dd04d03,8c8124bd-981c-436b-9072-0db32ff37d7d,2023-10-04,P008,Product H,7534.75,5
1c39a2e6-dab4-45cd-bf84-df373e8e51b1,e912d01a-2a48-45d2-aee4-1f5f0f130b70,2023-11-09,P001,Product A,253.5,2
e96ccab7-51af-4c4b-86de-d87182adb7fa,3749c3b3-3c16-45f9-b4ed-07baa42b8c4f,2024-07-21,P005,Product E,501.0,4
4771c6d3-3c5a-4416-87ba-8e31b3063636,cf0f7dd9-ad4b-4b69-8cf9-6f6883e5136c,2024-04-26,P002,Product B,459.0,4
7f67dfb5-16a0-4f34-89e9-ace793742113,91f54c3c-2b5a-4d30-bd96-8861ae2c4aed,2024-01-30,P002,Product B,459.0,1
43223414-201e-40b5-9303-5c471ab0d9ef,cdad22e3-87eb-46bb-94d8-81a18774ccca,2023-09-05,P0010,Product J,50000.0,4
0053f178-001b-4660-aacc-fd066eae64b6,5393c360-57a9-42fa-8b3e-5e5c2b9b908e,2024-06-02,P003,Product C,7500.75,3
30b16f8e-8b4d-4394-8b6e-2a94b1f67fbe,2820fd63-4c0f-45e4-a241-c69604689019,2024-06-17,P009,Product I,1500.25,4
0f168273-cbec-4f68-bea5-6ec6feefca9d,025dfda7-dece-45bf-85b3-2ad0a87daf4d,2024-02-02,P006,Product F,9000.1,2
6fc47741-8787-48a0-99a1-ae4ede494818,c8ea7216-4c6c-43c7-b8e3-ec42151a6d63,2024-05-04,P006,Product F,9000.1,1
b7edf33a-4579-4bc2-9155-a6be176daa11,bf77f824-ae6e-4323-b519-1b720fe2d213,2023-10-17,P007,Product G,4500.0,2
5ab6179d-d9aa-4f87-b976-18fd213fe2ba,62cc9d49-034c-42ec-bfd8-a5e66f775c55,2023-12-16,P009,Product I,1500.25,4
05717113-4425-4cf5-b90a-c9f3b534bf4c,264ea63c-f150-43fd-9219-16b37d5dc498,2024-06-13,P001,Product A,253.5,3
25c809d3-55ab-4c1d-9c39-849c0a928765,862e4cfb-c7b4-4ccf-a549-d7423e02ebdc,2024-06-23,P002,Product B,459.0,2
1e57c3cf-348e-4718-848f-42c09c447474,2635a762-86c2-46f6-9beb-980f60e5e7ff,2024-07-24,P005,Product E,501.0,3
8ad836df-6b7a-48bd-b201-d13736ef3c4c,c9a22fa7-54cf-420e-ba0c-a646d6703545,2023-10-21,P006,Product F,9000.1,5
4e72ff37-a494-4b49-bd23-641212990280,01097769-a3e6-4cab-96f5-7289ec59157c,2024-03-01,P009,Product I,1500.25,2
63261b2d-5769-453f-8ff3-28c20adae7c8,7788dd34-5e09-46d5-93bc-07f0e235f8e0,2024-03-29,P002,Product B,459.0,5
388b14be-b95e-462d-ad58-ddcaa3d71604,d53e238c-071d-49aa-89f3-0e94c86d1bd0,2024-06-09,P009,Product I,1500.25,3
66ef7acd-e4de-4ac2-b1d6-1d8b2dacb661,5d380133-e7d1-4882-a9a3-7c537993ddb8,2024-01-05,P007,Product G,4500.0,4
1f6ca40c-847c-4f23-8a1c-7a5c0436aa6a,4204bbc9-f31f-4d10-97fc-ff29531dd51f,2024-03-31,P008,Product H,7534.75,4
0d8c0bff-8743-4308-9057-486bbbce9dae,06383636-a9e4-4c07-8fca-429ab72aefcd,2024-01-09,P004,Product D,152.25,4
2f3937cb-1f89-403c-b76e-f29db95892f0,c3cf2525-cec6-4f44-bedd-e91f86668f8d,2023-09-20,P002,Product B,459.0,5
4693287d-6d4b-4f28-b569-7de709f14a05,48f22a7b-ea87-44bc-b43f-faa01b4818ee,2024-05-20,P004,Product D,152.25,2
801d01bc-7365-4968-8165-8dc4fc2c7b18,29846ab8-107d-4d92-8691-3bdf5380f4e2,2023-10-19,P004,Product D,152.25,3
7493b3f8-4102-417c-900c-dcf4bdbf0917,11f66b20-21a9-40ac-91a8-38549398e153,2023-08-07,P006,Product F,9000.1,3
ae7cd939-9618-4d49-a37d-e78b8da8b0ba,58f6a26f-9ded-4aa4-b428-b6c7d195f40a,2024-07-05,P009,Product I,1500.25,3
bcf0dcf8-e65c-4f91-8858-e29f3fe02382,75c5d144-e20c-49d8-8b58-453d1b5472a9,2024-01-23,P008,Product H,7534.75,5
06cec135-0862-44e3-af3f-20a733529eb5,c2173683-8ef5-4cd8-9de5-68e040c50285,2024-05-23,P006,Product F,9000.1,4
e5b146ba-f7a9-4fd7-84e1-5a33fcd5dc68,4f7bb0ec-fc98-4b11-a971-acc25b3cd81b,2023-09-27,P002,Product B,459.0,2
e6cfeb5d-1f09-4b73-82ea-3c374445ddfc,a24c155e-67c2-42d9-b139-4acc25bece1d,2024-05-03,P007,Product G,4500.0,4
2d9a6f77-a99a-4326-aa4b-a97a703464cb,9496fa1e-ff8e-4916-b9ff-b5ca3c1b840d,2024-02-02,P002,Product B,459.0,1
0e66e048-f8ba-4a1e-9f9f-1230dd9f7174,a53f12ea-4f95-46db-8584-cf1a314dacf9,2024-07-03,P004,Product D,152.25,4
ca61d140-db4f-489c-b95a-387859dd60d6,e19244eb-fbea-4a8b-aa89-b1e9baae1387,2024-06-11,P003,Product C,7500.75,1
056554ef-36db-4076-a01b-96d6a1b8c573,263bad3f-a20a-4c15-9319-b07dd0f4234d,2024-02-28,P001,Product A,253.5,2
bfc334dd-bc96-4839-922f-9b0ce29a39de,82a42f76-8583-46da-8c61-9ebad64fb877,2023-09-21,P004,Product D,152.25,3
aba5cb71-b1e9-47f7-9d83-c3a6f9b5e2c7,471d5ae7-2cb1-4e30-8f53-4d3ec2e1874e,2024-05-26,P007,Product G,4500.0,1
48b443d1-a1a6-44ff-9f9d-8ed3fa2dd305,5a7073d1-3a12-4cd9-9977-ece50b67fdc8,2023-12-24,P009,Product I,1500.25,4
ac1d3d0d-8d90-4d0f-9030-e2a4d8cb683f,0a5ff955-b8d9-4ad9-8326-9c1529662511,2024-03-23,P007,Product G,4500.0,3
3411828f-6656-461d-8f12-68af9624ffb0,94136dab-4312-47a2-808d-ba3ec654f4aa,2024-03-29,P003,Product C,7500.75,2
260615cd-3a84-4420-85a7-f87843586cde,7cfe2a94-f026-40c6-9374-ff5342f0ef89,2023-09-18,P003,Product C,7500.75,5
e66de72b-43ae-461c-90a0-1b8c5c6c8e6c,0176bec6-1469-44d4-aa99-d3e0cac3876d,2024-02-03,P003,Product C,7500.75,5
8549848e-0530-43d5-89e0-54220b48c26f,a258575f-563e-4814-a336-051df35ed54c,2024-07-24,P002,Product B,459.0,4
e1b6ecb9-14d9-4edf-b184-0d0ccc1e2208,a6fff723-c912-42dd-bf35-1b1f05b72575,2023-12-12,P002,Product B,459.0,4
4a263e6f-593e-4b40-b948-965c8ccf09c4,8eb14964-65af-4447-b421-c349dca6bfe5,2023-08-07,P0010,Product J,50000.0,2
488b0028-23a1-4f3e-afa9-f52a2883c419,3e18d9f3-37b7-4cbd-8c7d-63ff68797f0b,2023-12-26,P009,Product I,1500.25,3
d2af07d3-e16c-41af-939f-0c2bf7aacddb,7496e66f-2697-41c2-b96c-07822c58aafd,2023-08-15,P006,Product F,9000.1,3
7dbb6be5-bea7-4d71-ae5b-efaa49199d39,e58c6ac1-c2ad-41bc-ad3d-6bbe452411cc,2023-08-04,P0010,Product J,50000.0,4
106648b6-000d-4d8d-b196-8958cca9d237,d7865805-1030-4b43-ae3d-1f3e4d156141,2023-08-16,P006,Product F,9000.1,2
8d8dd4e0-6a0f-4782-8677-fe11af841043,c7d03ad1-50ed-4fa6-834d-5267681915ce,2024-01-04,P0010,Product J,50000.0,2
8522a9fa-3a44-4d5a-bf83-2c985d1b8f87,fb6d3dcd-21e6-4467-b7b8-59300aa7225d,2024-02-22,P004,Product D,152.25,4
f5b92db3-42e5-4626-bf3f-133dc0c2257d,970bebb0-7c49-4b6d-8b77-b44b3b86c3ad,2024-04-16,P002,Product B,459.0,1
281eb8db-4f48-4eca-b132-154d5fe5681a,3ee1eb70-d376-44b2-bc9c-bf18d49b6599,2024-07-10,P004,Product D,152.25,3
0a61ad39-b14f-4e98-81a0-042494f4f2e1,c93247ba-eb09-4137-be28-e5e6b061d819,2024-01-14,P007,Product G,4500.0,1
7c0563a7-c94d-4e52-9f03-b5b5e84bda2e,aab8328e-4706-48a5-8ae7-9ff5f61868f1,2023-10-16,P003,Product C,7500.75,4
e3963858-1d51-48e6-8dab-46bb581eef65,60c0f95d-733d-448e-be31-d5b23d7d0704,2023-09-19,P005,Product E,501.0,5
8ff7c028-5b54-4dad-a720-b5cf4f61a271,ea4fbb5a-e74c-4c55-b33f-d267639c5e0e,2024-02-14,P006,Product F,9000.1,5
fa73de1c-1798-4cc4-af16-9d7c3773d4a5,44ecd47b-6c68-4e32-81a0-afa54747c8a4,2024-05-17,P009,Product I,1500.25,1
7af7cbb2-581f-4f46-b8aa-13e4cda6a726,555cf69a-ae0c-4761-9214-3434d93fa43f,2023-08-08,P002,Product B,459.0,1
b6eae96d-b829-4600-8b47-227d806c8687,8c2b1eae-a9b4-4fd4-9c72-b0e186799e8f,2024-01-27,P006,Product F,9000.1,3
e63dc15e-f933-4e4d-a6b4-e5aaaf7823bc,cfa952ad-57fb-402d-8001-e23cde18bd34,2023-10-25,P008,Product H,7534.75,1
facce54f-12d6-4026-bb38-434ce802b53a,436d1482-fafe-480e-b91b-6c951e422cc5,2024-02-06,P007,Product G,4500.0,2
e333402e-8453-409e-b1f3-96c5b8798eef,f6489910-9676-4575-800e-6df5dfa469e4,2024-03-16,P003,Product C,7500.75,5
b3144aa1-5d2b-4a6b-b311-012b8b8f45e4,f95660a9-2075-44ed-b2e8-2f01d45149d5,2024-07-24,P003,Product C,7500.75,2
7848285c-2b16-4a7f-b56e-2b2da54d1329,9ed2bfab-65af-4150-be98-6f41a85e5398,2023-10-29,P006,Product F,9000.1,3
d1f9510e-994d-4afd-ac00-3854afebe6f6,ee0cb600-8a04-4ccd-9517-bbca5b4e9b6a,2023-09-25,P009,Product I,1500.25,1
396a6ada-9117-4b3e-8ccb-0767e0823f8c,e675e92f-9ecd-40d6-ab01-43d869768f86,2024-03-27,P005,Product E,501.0,5
0fd8197c-d610-4ba6-b0ec-111cdf65c417,4270f069-69ad-4197-821c-37977e8c6b2f,2024-05-01,P001,Product A,253.5,1
3a3711f3-76ce-4201-aba7-299237b730fe,76b1c91f-c671-4d18-9f06-c162233de1dc,2024-04-22,P004,Product D,152.25,3
eea4c98b-9d8e-43a1-a7f8-722024e5515f,ee171336-4c39-499d-8e1a-21eb0cca186c,2023-12-30,P001,Product A,253.5,1
7633de06-6c72-4fd2-8ec7-6c006c6a2e14,1ca9b219-8365-4546-ad7d-cb133721b346,2023-08-09,P002,Product B,459.0,3
d930b70c-99f3-4ab3-a335-bb7c4ce737c6,5e157f26-2db1-450d-a12c-434c45cbd5e8,2024-03-09,P0010,Product J,50000.0,5
7ce68331-0bad-43fd-8bd1-ee5f6048eb83,47422a9d-4ec7-4246-a6ce-3592f3f0b3e4,2024-01-08,P009,Product I,1500.25,3
4e328e76-4213-47b5-9ea5-bcd42e13be79,ca566a1e-6415-45b0-821d-1cca96c5e954,2024-03-22,P001,Product A,253.5,2
5579edc8-22dc-409f-a3cf-23aaee0fa729,9065b172-2bd9-49e7-8928-f66d47893123,2024-01-26,P008,Product H,7534.75,1
f5c7f06e-20c5-480c-b9e8-6990be2937c1,cea59e16-932d-41b3-8262-772a2015a75d,2024-06-24,P006,Product F,9000.1,1
46df928b-99a2-4ad3-a89c-a4766e11aec4,b119fb64-d12a-4da7-888e-31a9339f24e6,2024-03-04,P004,Product D,152.25,3
7953bf70-bd08-427f-b719-bd7abf7d2303,cd98f1e9-87dd-4f33-9308-01c2d06b75fc,2023-12-07,P0010,Product J,50000.0,4
